,label1,label2,text
1223,3,3,I haven't received the big 19 kg gas cannister which I applied for almost 20 days ago. If you fuel your journey on the opinion of others you are going to run out of gas.
1224,3,0,Need gas for car so that I can reach home. Devesh was beating Aabhas with rod stick.
1225,3,3,There was sparking in my electric generator due to fuel leakage and I got a third degree burn. Poor families cook food on the stove using wood. But they cannot go far to collect due to restrictions. Give them fuel for cooking food.
1226,0,3,I can hear voices of crying children from my neighbor. I think they are being abused. Reduce oil prices immidiately
1227,0,2,Yesterday i saw few people bullying a person from my locality. Internet facility provided at railway station is so bad that i am not even able to buy groceries online.
1228,0,2,Was passing by the vathur bus stop and a group of boys teased me. I need daily rations in Attur
1229,0,3,I feel that someone is going to break in and kill me. Fuel is precious. Please use it wisely.
1230,0,0,The only shop in my area is charging very high prices for items. I can hear voices of crying children from my neighbor. I think they are being abused.
1231,0,5,An old man is getting abused by his family Daily a truck of refugees breaks into the city via the south highway road. Travel ban should be imposed on the trucks too.
1232,0,3,Someone is continusly following me. Feeling scared. All the grocery shops near by do not have any kerosene oil or cooking oil. Government should provide it for people.
1233,0,1,I am not able to contact my friend from past few days. I think his life is in danger. the network tower broken down in Whitefield
1234,0,1,I saw bruises on my maid face. I think she is a victim of domestic violence. my phone is damaged. Requesting spare
1235,0,1,Due to lack in any means of transport horse cart owner is charging very high prices. requesting mobile recharge for 2 phones
1236,0,4,My father is ill treated. I am hungry from last three days. My glucose level is very low and bp is very high. Need help urgently.
1237,0,4,I recently came to know that my brother is adopted and that's why he is ill treated by my parents. I am running out of my insulin injections.
1238,0,2,Nearby shops are charging way beyond the MRP prices. We are 6 people in my family and we are out of food. Anything you can give please do
1239,0,3,Devesh was beating Aabhas with rod stick. In upcoming days CNG usage will rise to more than petrol and diesel.
1240,0,1,These days students are learning to bully from school itself. Telecom companies have raised the prices of net pack so much that they are not affordable.
1241,0,0,I think i am in depression due to mental stress i am facing from my family regarding my marriage. Nearby shops are charging way beyond the MRP prices.
1242,0,5,Police assaulted senior citizen for not having proper ration cards. My son went to Delhi to prepare for competitive exams and now he is stuck there with some friends as their institution has closed down and he is unable to return. 
1243,0,3,Media houses have to much of liberty and they harass people a lot. Poor families cook food on the stove using wood. But they cannot go far to collect due to restrictions. Give them fuel for cooking food.
1244,0,1,My neighbor Mr. Rao is a salesman who is frustrated due to no income and he fights with his wife shouts horribly and breaks things almost everyday my phone is damaged. Requesting spare
